OBJECTID,GEOID10,STATE,COUNTY,TRACT,STUSAB,STATE_NAME,Shape__Area,Shape__Length
6708,48201312700,48,201,312700,TX,Texas,1072940.19921875,4346.21713244878
6709,48201312800,48,201,312800,TX,Texas,1243813.328125,4630.02449093737
6710,48201312900,48,201,312900,TX,Texas,1916459.28125,5699.82576250076
6711,48201313000,48,201,313000,TX,Texas,1469637.5234375,5026.49309184565
6712,48201313200,48,201,313200,TX,Texas,4115215.78515625,11173.583119638
6713,48201313300,48,201,313300,TX,Texas,3043029.80078125,7695.77702349842
6714,48201313400,48,201,313400,TX,Texas,2470778.90234375,8014.76060289559
6715,48201313500,48,201,313500,TX,Texas,2164032.40234375,6200.81254832188
6716,48201313600,48,201,313600,TX,Texas,3079668.6796875,8132.29092095622
6717,48201313700,48,201,313700,TX,Texas,1759926.62890625,6066.85200407131
6718,48201313800,48,201,313800,TX,Texas,2929831.66015625,7356.44525779803
6719,48201342300,48,201,342300,TX,Texas,3715769.62109375,8458.86032590145
6720,48201314400,48,201,314400,TX,Texas,3183918.57421875,8139.26233940315
6721,48201240501,48,201,240501,TX,Texas,4396256.171875,8444.25223391015
6722,48201324100,48,201,324100,TX,Texas,30556016.7578125,29092.2489160143
6723,48201212300,48,201,212300,TX,Texas,4341190.9921875,9128.69106191189
6724,48201532001,48,201,532001,TX,Texas,2624707.26953125,8377.43306466163
6725,48201321900,48,201,321900,TX,Texas,3282721.5546875,9523.00835230164
6726,48201322100,48,201,322100,TX,Texas,2894751.65625,9606.99954364258
6727,48201322200,48,201,322200,TX,Texas,1274540.8515625,5005.74319242468
6728,48201240100,48,201,240100,TX,Texas,4803583.4375,12030.2678900208
6729,48201240600,48,201,240600,TX,Texas,3275590.6875,9068.3483435073
6730,48201433600,48,201,433600,TX,Texas,1906408.421875,6388.66816178648
6731,48201211000,48,201,211000,TX,Texas,1496014.1328125,5378.9787238221
6732,48201211300,48,201,211300,TX,Texas,3655201.83984375,8747.72045882352
6733,48201211400,48,201,211400,TX,Texas,4983793.625,10556.6007692062
6734,48201254600,48,201,254600,TX,Texas,10656021.6640625,17927.8499081525
6735,48201310100,48,201,310100,TX,Texas,4516807.32421875,11015.4277302272
6736,48255970300,48,255,970300,TX,Texas,634239292.785156,145041.97672722
6737,48255970200,48,255,970200,TX,Texas,479330730.53125,132051.606222478
6738,48505950400,48,505,950400,TX,Texas,3412394272.02148,298062.959092793
6739,48201240502,48,201,240502,TX,Texas,856973.67578125,4476.61417466721
6740,48201211500,48,201,211500,TX,Texas,8057844.03125,12637.9952652145
6741,48201211600,48,201,211600,TX,Texas,1551149.29296875,5105.45294137702
6742,48201220100,48,201,220100,TX,Texas,2376727.81640625,6585.00231802099
6743,48201220200,48,201,220200,TX,Texas,1966842.54296875,7002.58880855149
6744,48201310300,48,201,310300,TX,Texas,2993238.68359375,7065.49870454725
6745,48201310400,48,201,310400,TX,Texas,2317145.11328125,6745.83443508849
6746,48201310500,48,201,310500,TX,Texas,4204925.59765625,8564.16589217708
6747,48201310600,48,201,310600,TX,Texas,2363172.125,6558.22521436691
6748,48201310800,48,201,310800,TX,Texas,2570051.61328125,7691.05991295563
6749,48201331700,48,201,331700,TX,Texas,6847988.3828125,14551.4504984923
6750,48201331800,48,201,331800,TX,Texas,3097067.41015625,7748.54215017306
6751,48201533702,48,201,533702,TX,Texas,1312592.92578125,4753.62029341113
6752,48201222503,48,201,222503,TX,Texas,2280932.48046875,6155.4694541689
6753,48201222501,48,201,222501,TX,Texas,1214982.25390625,4708.23026063304
6754,48201220800,48,201,220800,TX,Texas,2398056.875,7193.49181623823
6755,48201230200,48,201,230200,TX,Texas,10375702.6054688,15484.4918924855
6756,48201332000,48,201,332000,TX,Texas,2938637.98046875,7040.98864210528
6757,48363000800,48,363,000800,TX,Texas,4931879.45703125,12063.5531390351
6758,48201230600,48,201,230600,TX,Texas,2889497.265625,9055.06132425951
6759,48201230700,48,201,230700,TX,Texas,3599437.98828125,10333.4453355898
6760,48201231000,48,201,231000,TX,Texas,5503599.0390625,11005.9541018586
6761,48363000600,48,363,000600,TX,Texas,17557020.859375,18799.6409038167
6762,48363000500,48,363,000500,TX,Texas,3181947.09765625,9997.75561367342
6763,48201453401,48,201,453401,TX,Texas,1271906.19921875,4845.13946972929
6764,48201421101,48,201,421101,TX,Texas,1661966.578125,6403.08054544609
6765,48201421300,48,201,421300,TX,Texas,1974550.88671875,6238.71785274873
6766,48201421600,48,201,421600,TX,Texas,1937585.5625,7257.28818829108
6767,48201231100,48,201,231100,TX,Texas,14906546.0859375,17546.5192698295
6768,48201231200,48,201,231200,TX,Texas,18639430.6601563,21429.5110001953
6769,48201231400,48,201,231400,TX,Texas,4487066.39453125,10810.495150143
6770,48201231500,48,201,231500,TX,Texas,1547018.3984375,5805.27199459022
6771,48201422302,48,201,422302,TX,Texas,922552.69921875,3939.52121317764
6772,48201422701,48,201,422701,TX,Texas,2443729.43359375,7544.56915137421
6773,48201421402,48,201,421402,TX,Texas,214502.99609375,1854.40529385555
6774,48201421401,48,201,421401,TX,Texas,379955.88671875,2827.15260638748
6775,48201421403,48,201,421403,TX,Texas,870008.75,3732.4625602243
6776,48201421201,48,201,421201,TX,Texas,606425.7890625,3155.19957173823
6777,48201421202,48,201,421202,TX,Texas,749795.84375,4420.00442614741
6778,48419950200,48,419,950200,TX,Texas,543565211.195313,190968.347554851
6779,48419950100,48,419,950100,TX,Texas,544417426.90625,169416.262977811
6780,48419950400,48,419,950400,TX,Texas,55852513.6679688,51752.5967818482
6781,48201421102,48,201,421102,TX,Texas,1116187,4253.75221723366
6782,48201233500,48,201,233500,TX,Texas,3714729.76171875,10614.459657126
6783,48201331100,48,201,331100,TX,Texas,4293516.8515625,9125.23941373301
6784,48201331200,48,201,331200,TX,Texas,4712584.45703125,9454.88649477979
6785,48201331300,48,201,331300,TX,Texas,6049254.48828125,10807.3054868081
6786,48201331400,48,201,331400,TX,Texas,2100165.91796875,6156.64406419377
6787,48419950300,48,419,950300,TX,Texas,462956607.175781,194864.030329463
6788,48201253800,48,201,253800,TX,Texas,10053012.4648438,15504.5143890988
6789,48201254300,48,201,254300,TX,Texas,4158224.78125,8147.98772949627
6790,48201314300,48,201,314300,TX,Texas,2019166.47265625,6492.42593566088
6791,48201100000,48,201,100000,TX,Texas,5177533.49609375,10814.6897383658
6792,48201210400,48,201,210400,TX,Texas,2416966.32421875,7288.06199778777
6793,48201210500,48,201,210500,TX,Texas,2867277.51171875,7382.8246627305
6794,48201210600,48,201,210600,TX,Texas,3110328.875,7150.35880747654
6795,48201210700,48,201,210700,TX,Texas,1508294.1171875,5332.63851565988
6796,48201210800,48,201,210800,TX,Texas,4874575.625,11802.4617092098
6797,48201310900,48,201,310900,TX,Texas,2332104.86328125,7420.74087518579
6798,48201323702,48,201,323702,TX,Texas,1407265.2109375,4985.3163655243
6799,48201311000,48,201,311000,TX,Texas,3261396.59765625,8443.40438503395
6800,48201311600,48,201,311600,TX,Texas,653246.78125,3357.2403892254
6801,48201311700,48,201,311700,TX,Texas,3653891.80859375,10066.7549574485
6802,48201421500,48,201,421500,TX,Texas,2030356.72265625,6517.56667971626
6803,48499950601,48,499,950601,TX,Texas,314408821.703125,111488.57964229
6804,48499950200,48,499,950200,TX,Texas,37000990.03125,40811.9692496978
6805,48499950700,48,499,950700,TX,Texas,284158843.121094,152685.53393413
6806,48499950400,48,499,950400,TX,Texas,266211315.4375,108216.967507038
6807,48201314001,48,201,314001,TX,Texas,1884326.3984375,8004.60244027325
6808,48201314002,48,201,314002,TX,Texas,2457421.0390625,7030.59508381802
6809,48201452500,48,201,452500,TX,Texas,4177454.8515625,8724.77669175528
6810,48201312000,48,201,312000,TX,Texas,2491203.75,11256.4012080065
6811,48201312200,48,201,312200,TX,Texas,1446543.71484375,4904.79789325806
6812,48201312300,48,201,312300,TX,Texas,1878810.41796875,5453.87221839142
6813,48201312400,48,201,312400,TX,Texas,1440894.91796875,6487.66296703738
6814,48201312500,48,201,312500,TX,Texas,2383481.5,6922.6061500181
6815,48339692601,48,339,692601,TX,Texas,18643003.0039063,23980.8954868625
6816,48107950200,48,107,950200,TX,Texas,1085080752.82031,176934.201525731
6817,48107950100,48,107,950100,TX,Texas,1533120997.1875,182384.453239517
6818,48339694101,48,339,694101,TX,Texas,208215285.859375,86680.1154376599
6819,48339692802,48,339,692802,TX,Texas,52516393.7890625,34003.9786295305
6820,48339692602,48,339,692602,TX,Texas,80051500.9726563,39718.4643534475
6821,48355005602,48,355,005602,TX,Texas,20535271.8359375,25247.6696957385
6822,48355002900,48,355,002900,TX,Texas,24187318.7890625,27212.062028772
6823,48339693500,48,339,693500,TX,Texas,6862545.9453125,11145.0030740275
6824,48339693000,48,339,693000,TX,Texas,158131729.941406,55922.6362646945
6825,48339694000,48,339,694000,TX,Texas,168937156.996094,69569.7124528306
6826,48339693400,48,339,693400,TX,Texas,3598139.6015625,9173.04489953558
6827,48339692200,48,339,692200,TX,Texas,146321272.523438,60621.6750798055
6828,48339692700,48,339,692700,TX,Texas,117954571.785156,50316.4710172248
6829,48355006400,48,355,006400,TX,Texas,5356975.94726563,13648.7126011034
6830,48355006300,48,355,006300,TX,Texas,147062556.611328,99295.3951950525
6831,48339692500,48,339,692500,TX,Texas,58739429.0078125,35714.0570999294
6832,48405950100,48,405,950100,TX,Texas,1026778928.38281,242035.792438479
6833,48405950300,48,405,950300,TX,Texas,1036923745.32031,175216.322807463
6834,48053960300,48,053,960300,TX,Texas,78784973.4726563,58730.1074630143
6835,48355002001,48,355,002001,TX,Texas,2166685.05859375,6537.3730765861
6836,48355001602,48,355,001602,TX,Texas,1944206.9375,6607.38897474562
6837,48355002200,48,355,002200,TX,Texas,3063429.625,7304.56376843394
6838,48355002704,48,355,002704,TX,Texas,10046151.1835938,17728.6433581897
6839,48355001000,48,355,001000,TX,Texas,1864507.3515625,5426.02782992018
6840,48063950101,48,063,950101,TX,Texas,386620661.773438,120460.302414848
6841,48063950102,48,063,950102,TX,Texas,335626740.457031,128625.517719692
6842,48041001702,48,041,001702,TX,Texas,3923689.6015625,9315.69720057424
6843,48041002012,48,041,002012,TX,Texas,7937343.16015625,11945.5349542261
6844,48041002014,48,041,002014,TX,Texas,43369961.25,55491.1555430203
6845,48041000202,48,041,000202,TX,Texas,326367563.90625,106355.435227938
6846,48041000201,48,041,000201,TX,Texas,5708342.78125,15695.0486193325
6847,48361020900,48,361,020900,TX,Texas,7222034.9921875,12324.029141827
6848,48361020700,48,361,020700,TX,Texas,48142497.96875,39930.1938014449
6849,48361020500,48,361,020500,TX,Texas,11373864.171875,15428.8098842928
6850,48361020300,48,361,020300,TX,Texas,66506355.9140625,57470.1299687872
6851,48041001301,48,041,001301,TX,Texas,2229868.4609375,8307.70026789323
6852,48361020200,48,361,020200,TX,Texas,13544562.8164063,20687.8656041383
6853,48041001303,48,041,001303,TX,Texas,3133256.46875,7782.42142645559
6854,48041000603,48,041,000603,TX,Texas,7071891.5078125,13967.8650384401
6855,48041000500,48,041,000500,TX,Texas,6738752.2265625,15579.4032968257
6856,48041000400,48,041,000400,TX,Texas,6337780.62109375,11312.4907906226
6857,48485011500,48,485,011500,TX,Texas,45614558.7890625,26442.3370552803
6858,48485011300,48,485,011300,TX,Texas,26981111.34375,29472.8680776586
6859,48485011200,48,485,011200,TX,Texas,125146543.253906,76173.8063273542
6860,48179950600,48,179,950600,TX,Texas,10492768.2734375,16810.8696431813
6861,48185180101,48,185,180101,TX,Texas,258619878.898438,117132.016241716
6862,48185180102,48,185,180102,TX,Texas,262703841.835938,69686.7335033574
6863,48185180200,48,185,180200,TX,Texas,422431776.191406,105356.570879337
6864,48467950500,48,467,950500,TX,Texas,49215153.6015625,41836.0894769281
6865,48145000400,48,145,000400,TX,Texas,15911485.4375,23402.2001169067
6866,48191950500,48,191,950500,TX,Texas,3458567017.8125,235277.225750895
6867,48181002000,48,181,002000,TX,Texas,5858880.89453125,16023.9276190397
6868,48125950300,48,125,950300,TX,Texas,3389599736.08594,233073.627550742
6869,48139061200,48,139,061200,TX,Texas,308450560.589844,93172.4995756102
6870,48181000502,48,181,000502,TX,Texas,2644808.7109375,7215.2139446184
6871,48181000902,48,181,000902,TX,Texas,45721506.984375,32565.2374307362
6872,48181000200,48,181,000200,TX,Texas,45724531.1171875,48927.2815479932
6873,48453002435,48,453,002435,TX,Texas,65612412.4453125,38808.7101728164
6874,48453002319,48,453,002319,TX,Texas,746404.7734375,3784.47159487674
6875,48139060400,48,139,060400,TX,Texas,32771088.4765625,27184.8596863373
6876,48139061000,48,139,061000,TX,Texas,537085163.953125,129931.011320955
6877,48139061600,48,139,061600,TX,Texas,30237396.390625,34575.0450209313
6878,48139061300,48,139,061300,TX,Texas,215755430.65625,120326.056846427
6879,48453002427,48,453,002427,TX,Texas,4537802.1640625,11184.1673550129
6880,48453002433,48,453,002433,TX,Texas,96986131.625,58638.5503216968
6881,48453002432,48,453,002432,TX,Texas,59618070.6757813,38986.7416419239
6882,48453002436,48,453,002436,TX,Texas,75350238.625,41674.0326431416
6883,48453002209,48,453,002209,TX,Texas,92380011.84375,50541.2954466356
6884,48241950300,48,241,950300,TX,Texas,22847250.8984375,34508.0770428107
6885,48241950200,48,241,950200,TX,Texas,17945377.6054688,23040.0897458417
6886,48453002411,48,453,002411,TX,Texas,5325108.265625,9889.53487949092
6887,48453002410,48,453,002410,TX,Texas,1628570.32421875,6040.60650039058
6888,48453002312,48,453,002312,TX,Texas,5943208.09765625,11400.2272130854
6889,48453002307,48,453,002307,TX,Texas,2864515.28125,7347.11820741039
6890,48453002112,48,453,002112,TX,Texas,2291285.63671875,8102.00737212371
6891,48453002109,48,453,002109,TX,Texas,3762402.13671875,10449.1377819561
6892,48453002106,48,453,002106,TX,Texas,2189999.69140625,6400.71362227304
6893,48455950500,48,455,950500,TX,Texas,11369439.8554688,23632.2491061799
6894,48455950400,48,455,950400,TX,Texas,107038098.191406,57961.3120100123
6895,48455950200,48,455,950200,TX,Texas,735028129.832031,167202.531628856
6896,48453002313,48,453,002313,TX,Texas,3261243.23828125,8854.46781323694
6897,48453001832,48,453,001832,TX,Texas,2024954.2109375,6037.93522001041
6898,48453001804,48,453,001804,TX,Texas,2956515.83984375,6813.87336489793
6899,48453001712,48,453,001712,TX,Texas,3112578.94921875,7924.93391956418
6900,48315950300,48,315,950300,TX,Texas,207416100.558594,77403.7456497406
6901,48389950100,48,389,950100,TX,Texas,6565321772.76563,583289.373331634
6902,48283950300,48,283,950300,TX,Texas,5014863926.73047,283535.662262091
6903,48069950200,48,069,950200,TX,Texas,147861185.988281,72685.7407661181
6904,48273020200,48,273,020200,TX,Texas,16641412.4277344,26265.3229910055
6905,48273020300,48,273,020300,TX,Texas,7862787.18164063,12327.839202009
6906,48253020400,48,253,020400,TX,Texas,503819456.375,108927.580113557
6907,48469001601,48,469,001601,TX,Texas,5399372.78515625,10290.9104224021
6908,48321730201,48,321,730201,TX,Texas,354520681.765625,93698.9797937848
6909,48047950200,48,047,950200,TX,Texas,16444319.6523438,19461.3438922766
6910,48469000202,48,469,000202,TX,Texas,6197704.828125,10461.7835067692
6911,48469000201,48,469,000201,TX,Texas,3013384.4609375,7722.99892083923
6912,48469000100,48,469,000100,TX,Texas,2194851.484375,6451.3635909983
6913,48469000700,48,469,000700,TX,Texas,207028098.75,61583.8031873892
6914,48469000302,48,469,000302,TX,Texas,4465132.83203125,10197.139788902
6915,48469000301,48,469,000301,TX,Texas,14501702.109375,20047.5001546522
6916,48321730501,48,321,730501,TX,Texas,1624287569.35547,303512.22638379
6917,48321730700,48,321,730700,TX,Texas,1054350692.12891,155186.772325568
6918,48321730600,48,321,730600,TX,Texas,1086637765.96484,160766.401848594
6919,48453002111,48,453,002111,TX,Texas,9272003.26953125,15102.244205034
6920,48453001842,48,453,001842,TX,Texas,41307144.6796875,30030.7540563204
6921,48453002413,48,453,002413,TX,Texas,1807759.0703125,6956.53004720527
6922,48029192200,48,029,192200,TX,Texas,19757821.140625,22885.6257371069
6923,48029160902,48,029,160902,TX,Texas,3423337.14453125,11836.2160835791
6924,48029161100,48,029,161100,TX,Texas,13377920.6054688,20614.3269589285
6925,48029152000,48,029,152000,TX,Texas,61199733.2695313,39925.9915808028
6926,48029162001,48,029,162001,TX,Texas,61865121.1875,43647.1426218167
6927,48029150800,48,029,150800,TX,Texas,5846125.10546875,11561.2371308144
6928,48287000400,48,287,000400,TX,Texas,97342458.1484375,63407.4858822281
6929,48029121204,48,029,121204,TX,Texas,5821950.56640625,10025.2187639873
6930,48291700200,48,291,700200,TX,Texas,21952450.3085938,30527.5196807538
6931,48291701200,48,291,701200,TX,Texas,211939486.578125,119375.345937177
6932,48291700100,48,291,700100,TX,Texas,69674620.7851563,41028.7167165945
6933,48291700400,48,291,700400,TX,Texas,492642159.160156,152939.383570045
6934,48029160901,48,029,160901,TX,Texas,3281683.70703125,11502.3377992008
6935,48029130600,48,029,130600,TX,Texas,2692133.52734375,6832.44079724235
6936,48029130700,48,029,130700,TX,Texas,1951058.62109375,6969.9324434178
6937,48029130800,48,029,130800,TX,Texas,11160787.9296875,20562.5964370161
6938,48291700300,48,291,700300,TX,Texas,269470986.878906,86226.6226553829
6939,48291701300,48,291,701300,TX,Texas,479271160.375,122383.238662935
6940,48291700600,48,291,700600,TX,Texas,432593950.195313,112318.887237655
6941,48029110600,48,029,110600,TX,Texas,2602969.1953125,7167.895616594
6942,48029110500,48,029,110500,TX,Texas,1679656.22265625,5627.44202921454
6943,48189950100,48,189,950100,TX,Texas,33767410.8007813,29507.2563579894
6944,48029121203,48,029,121203,TX,Texas,9917253.2890625,16145.9851091644
6945,48029121205,48,029,121205,TX,Texas,3944710.99609375,8713.40477798715
6946,48029980100,48,029,980100,TX,Texas,19134130.1835938,25081.5578814063
6947,48029161200,48,029,161200,TX,Texas,61407368.4414063,45407.7156091305
6948,48029150600,48,029,150600,TX,Texas,2498745.59765625,6426.48119906288
6949,48029110100,48,029,110100,TX,Texas,4691869.77734375,9145.06496670685
6950,48029980002,48,029,980002,TX,Texas,2052237.90234375,6465.54589363727
6951,48029141800,48,029,141800,TX,Texas,103687318.238281,60357.4737427307
6952,48029171802,48,029,171802,TX,Texas,3346092.1875,9390.43451508084
6953,48029152100,48,029,152100,TX,Texas,147376100.25,60342.9483090859
6954,48029170102,48,029,170102,TX,Texas,1624795.74609375,5207.43778228093
6955,48151950400,48,151,950400,TX,Texas,1453315797.72266,201141.635450782
6956,48115950402,48,115,950402,TX,Texas,116380328.585938,70612.6787526407
6957,48293970400,48,293,970400,TX,Texas,5357348.5625,19917.4403914648
6958,48293970600,48,293,970600,TX,Texas,605049638.828125,161096.938543884
6959,48481740300,48,481,740300,TX,Texas,69064601.1757813,43697.7065074401
6960,48481740500,48,481,740500,TX,Texas,158067008.054688,68194.2408177037
6961,48481740200,48,481,740200,TX,Texas,38160767.1914063,29782.2072500104
6962,48481740700,48,481,740700,TX,Texas,307055727.605469,90227.1559462148
6963,48481741000,48,481,741000,TX,Texas,322242700.097656,85825.6872483367
6964,48481740800,48,481,740800,TX,Texas,71759693.5273438,43647.6574270297
6965,48299970200,48,299,970200,TX,Texas,43676617.9414063,40827.4765119518
6966,48299970500,48,299,970500,TX,Texas,34504744.625,34521.0508832255
6967,48299970600,48,299,970600,TX,Texas,118983146.488281,65054.7320158595
6968,48377950200,48,377,950200,TX,Texas,4234437020.24609,451243.854568194
6969,48133950100,48,133,950100,TX,Texas,602505287.828125,120220.017997536
6970,48133950200,48,133,950200,TX,Texas,566969225.089844,134083.466685649
6971,48403950300,48,403,950300,TX,Texas,935227181.433594,165681.137500037
6972,48439122900,48,439,122900,TX,Texas,3750912.9453125,7740.0044391647
6973,48439106201,48,439,106201,TX,Texas,2183219.96875,7875.50775396174
6974,48439100201,48,439,100201,TX,Texas,2961618.85546875,7343.19606059188
6975,48439100202,48,439,100202,TX,Texas,8252021.33203125,15768.7490482753
6976,48439100300,48,439,100300,TX,Texas,12645067.953125,17665.5731744661
6977,48439123500,48,439,123500,TX,Texas,3412346.7421875,9241.72976854053
6978,48401950501,48,401,950501,TX,Texas,427798698.0625,156246.494749335
6979,48401950502,48,401,950502,TX,Texas,182599071.796875,101269.836472059
6980,48401951000,48,401,951000,TX,Texas,234558148.375,81597.3775345653
6981,48285000600,48,285,000600,TX,Texas,11409447.9921875,21307.9009965809
6982,48439103800,48,439,103800,TX,Texas,4121193.421875,9900.16088999771
6983,48215020201,48,215,020201,TX,Texas,11716199.953125,14530.6610950506
6984,48215024201,48,215,024201,TX,Texas,434861102.609375,113912.65470062
6985,48215023503,48,215,023503,TX,Texas,172820055.095703,52459.8086649284
6986,48207950300,48,207,950300,TX,Texas,1415041410.74609,207566.097018447
6987,48215021401,48,215,021401,TX,Texas,4733418.67382813,12409.4507844547
6988,48215021303,48,215,021303,TX,Texas,47625548.9863281,36786.0119814239
6989,48215021302,48,215,021302,TX,Texas,29069759.7246094,24608.8344515093
6990,48215020503,48,215,020503,TX,Texas,22879266.6210938,21487.8133526047
6991,48257051201,48,257,051201,TX,Texas,294462148.980469,99744.8051306067
6992,48257050704,48,257,050704,TX,Texas,223680348.09375,88700.7724075064
6993,48257050300,48,257,050300,TX,Texas,18509156.3320313,21270.6017571884
6994,48257050400,48,257,050400,TX,Texas,38168275.1523438,31715.7372570928
6995,48257050500,48,257,050500,TX,Texas,29963979.21875,27132.1970221197
6996,48257051300,48,257,051300,TX,Texas,357608600.039063,124550.812865468
6997,48445950400,48,445,950400,TX,Texas,61395881.9257813,35128.4659314908
6998,48215022103,48,215,022103,TX,Texas,6230788.97265625,12589.9904427174
6999,48215024205,48,215,024205,TX,Texas,19487951.03125,26072.5528073344
7000,48215024203,48,215,024203,TX,Texas,40663171.7324219,35277.0606933248
7001,48215021304,48,215,021304,TX,Texas,24831195.1347656,26134.3323312904
7002,48215024114,48,215,024114,TX,Texas,24141598.5703125,21314.7800763936
7003,48215023104,48,215,023104,TX,Texas,33613484.4707031,25651.7213259562
7004,48215023103,48,215,023103,TX,Texas,15914232.9316406,21581.0192301501
7005,48473680500,48,473,680500,TX,Texas,530732176.726563,209431.119594957
7006,48215022401,48,215,022401,TX,Texas,6276972.86914063,11072.461546496
7007,48215022402,48,215,022402,TX,Texas,15759949.4101563,18923.0968207885
7008,48215022106,48,215,022106,TX,Texas,40391736.7226563,28939.1690771724
7009,48473680200,48,473,680200,TX,Texas,524919695.527344,120642.113088228
7010,48449950300,48,449,950300,TX,Texas,392097164.664063,166082.268255032
7011,48215021702,48,215,021702,TX,Texas,10302661.7382813,14586.0086259416
7012,48215021701,48,215,021701,TX,Texas,12105017.1464844,15497.9541016469
7013,48215024108,48,215,024108,TX,Texas,21156572.2578125,20807.4815480471
7014,48215024204,48,215,024204,TX,Texas,53018602.5917969,54264.7972090533
7015,48215021305,48,215,021305,TX,Texas,49467209.578125,41145.8897706842
7016,48215020102,48,215,020102,TX,Texas,43807094.8027344,50183.1112180865
7017,48409010800,48,409,010800,TX,Texas,22283062.265625,21269.1782117242
7018,48167726200,48,167,726200,TX,Texas,54333310.0429688,65526.8976726947
7019,48167722200,48,167,722200,TX,Texas,2685897.125,7005.62642687458
7020,48309004201,48,309,004201,TX,Texas,134498345.730469,49432.1683029191
7021,48051970500,48,051,970500,TX,Texas,358559289.320313,116964.149608523
7022,48309001500,48,309,001500,TX,Texas,7404606.47265625,11364.6254228572
7023,48167722900,48,167,722900,TX,Texas,2751088.3828125,7592.66874153526
7024,48309001200,48,309,001200,TX,Texas,2223747.11328125,6850.19832095291
7025,48167722800,48,167,722800,TX,Texas,3423116.20703125,8632.3090574139
7026,48167723700,48,167,723700,TX,Texas,8055222.87890625,19800.7899802641
7027,48309000100,48,309,000100,TX,Texas,4127731.90625,8973.03337965286
7028,48143950201,48,143,950201,TX,Texas,427517340.695313,150507.865241118
7029,48143950202,48,143,950202,TX,Texas,807917648.414063,168591.820442231
7030,48177000500,48,177,000500,TX,Texas,627584962.164063,152438.726873981
7031,48143950300,48,143,950300,TX,Texas,642766112.621094,139397.597324159
7032,48167723000,48,167,723000,TX,Texas,4351534.2890625,10160.6270177507
7033,48167724800,48,167,724800,TX,Texas,855980.60546875,4316.75218762903
7034,48167724101,48,167,724101,TX,Texas,22282341.7773438,38488.4678732411
7035,48177000300,48,177,000300,TX,Texas,6474625.70703125,12039.5783834352
7036,48309003602,48,309,003602,TX,Texas,202201454.734375,78269.8005714831
7037,48223950600,48,223,950600,TX,Texas,19990180.1992188,20574.4856623249
7038,48223950800,48,223,950800,TX,Texas,294720959.472656,76105.4248124606
7039,48223950700,48,223,950700,TX,Texas,642106563.171875,149559.812930438
7040,48313000100,48,313,000100,TX,Texas,393781808.9375,144638.920536198
7041,48199030800,48,199,030800,TX,Texas,45594304.7382813,52267.9355565399
7042,48199030700,48,199,030700,TX,Texas,124164906.734375,70392.2225399565
7043,48199030100,48,199,030100,TX,Texas,1049146556.58203,142549.103527401
7044,48349970100,48,349,970100,TX,Texas,515503750.449219,116518.22568053
7045,48349970600,48,349,970600,TX,Texas,664164851.605469,173571.210191115
7046,48349970800,48,349,970800,TX,Texas,2561116.9453125,7471.95824956378
7047,48349970500,48,349,970500,TX,Texas,4817583.984375,10542.9705378526
7048,48349970900,48,349,970900,TX,Texas,171381659.621094,66344.9656023029
7049,48349970700,48,349,970700,TX,Texas,610950186.964844,119973.796799737
7050,48349970200,48,349,970200,TX,Texas,178925381.539063,70727.561913612
7051,48129950200,48,129,950200,TX,Texas,20491584.8828125,31710.756173105
7052,48507950200,48,507,950200,TX,Texas,777713746.585938,172054.331653256
7053,48507950302,48,507,950302,TX,Texas,25526085.3125,22508.3309010606
7054,48507950100,48,507,950100,TX,Texas,1464340602.09375,212071.367066233
7055,48203020103,48,203,020103,TX,Texas,523173220.507813,103208.004906903
7056,48203020302,48,203,020302,TX,Texas,56151500.9257813,51094.0631307295
7057,48203020102,48,203,020102,TX,Texas,442354120.039063,130975.304625176
7058,48203020402,48,203,020402,TX,Texas,43114732.4296875,32651.3962115481
7059,48203020401,48,203,020401,TX,Texas,61346702.09375,44390.7199969519
7060,48141010334,48,141,010334,TX,Texas,55881612.0742188,32447.7210089066
7061,48141010347,48,141,010347,TX,Texas,27677776.2460938,26678.370911844
7062,48141010335,48,141,010335,TX,Texas,178391529.566406,55115.9656292423
7063,48141010344,48,141,010344,TX,Texas,347908174.222656,74957.8214539912
7064,48141010340,48,141,010340,TX,Texas,30696646.21875,30444.2956083285
7065,48141003804,48,141,003804,TX,Texas,2452713.390625,7323.97144615571
7066,48141003501,48,141,003501,TX,Texas,12963959.75,20061.1326016319
7067,48477170100,48,477,170100,TX,Texas,91455614.4296875,52743.0526076575
7068,48141003200,48,141,003200,TX,Texas,2858287.6171875,9495.37175235339
7069,48141010504,48,141,010504,TX,Texas,97517129.796875,48459.7914048089
7070,48497150200,48,497,150200,TX,Texas,76461565.2734375,58459.7136784445
7071,48141003000,48,141,003000,TX,Texas,3714633.6484375,11483.653701958
7072,48141010501,48,141,010501,TX,Texas,90111649.5742188,45405.2767210118
7073,48141001900,48,141,001900,TX,Texas,845173.234375,4443.59758708104
7074,48141001203,48,141,001203,TX,Texas,4238863.6640625,12430.7976340934
7075,48141010102,48,141,010102,TX,Texas,8644148.73828125,13872.3037826913
7076,48141010220,48,141,010220,TX,Texas,118725265.394531,48160.3469285453
7077,48141010506,48,141,010506,TX,Texas,40762144.203125,30114.2697861587
7078,48491021602,48,491,021602,TX,Texas,136166508.011719,62546.7929933917
7079,48491021300,48,491,021300,TX,Texas,453862212.6875,115255.142650843
7080,48183001400,48,183,001400,TX,Texas,49945205.4765625,39528.0145142251
